Category,Subcategory,Item Name,Brand,Mrp,Selling Price,Weight,Delivery ETA,Availability,Inventory,Store ID,Base Product ID,Shelf Life,Timestamp,Pincode,Clicked Label,URL,Image
Vegetables,All,Peeled Garlic (Bellulli),Unknown,150,63,100 g,10 minutes,In Stock,7,33966,508001,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/peeled-garlic-(bellulli)/prid/508001,https://cdn.grofers.com/da/cms-assets/cms/product/d3dc6f2b-7d67-4e41-8da8-40d08967796e.png
Vegetables,All,Organically Grown Cauliflower (Hoo Kosu),Unknown,107,83,300 g,10 minutes,In Stock,4,33966,602182,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-cauliflower-(hoo-kosu)/prid/602182,https://cdn.grofers.com/da/cms-assets/cms/product/c59da32a-cb09-4dbc-b42b-3007cd7a781b.png
Vegetables,All,Organically Grown Ginger (Shunti),Unknown,34,27,100 g,10 minutes,In Stock,5,33966,602584,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-ginger-(shunti)/prid/602584,https://cdn.grofers.com/da/cms-assets/cms/product/6d5e4c9a-0e9a-46e8-8b84-d7cb1f4b5fc7.png
Vegetables,All,Onion (Eerulli),Freshbury,38,29,1 kg,10 minutes,In Stock,50,33966,530158,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/onion-(eerulli)/prid/530158,https://cdn.grofers.com/da/cms-assets/cms/product/f53c1ea1-cfa0-438b-a14c-b4f5ebeed7dd.png
Vegetables,All,Onion (Eerulli),Freshbury,54,42,950 - 1050 g,10 minutes,Out of Stock,0,33966,391306,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/onion-(eerulli)/prid/391306,https://cdn.grofers.com/da/cms-assets/cms/product/1ec5d712-5139-43b6-b4c9-b0e2efeeeb2c.png
Vegetables,All,Potato (Alugadde),Unknown,34,29,1 kg,10 minutes,In Stock,50,33966,354997,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/potato-(alugadde)/prid/354997,https://cdn.grofers.com/da/cms-assets/cms/product/47aacb59-7ce0-438a-9c8d-208e6901fef4.png
Vegetables,All,Potato - Pack of 2 (Alugadde),Unknown,70,57,2 x 1 kg,10 minutes,In Stock,48,33966,596513,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/potato---pack-of-2-(alugadde)/prid/596513,https://cdn.grofers.com/da/cms-assets/cms/product/6ba5c975-f3cd-426e-81fa-6569998f2b85.png
Vegetables,All,Potato (Alugadde),Unknown,65,48,(0.95-1.05) kg,10 minutes,Out of Stock,0,33966,421746,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/potato-(alugadde)/prid/421746,https://cdn.grofers.com/da/cms-assets/cms/product/f78d7a28-411e-4b8c-b19b-dbeed64020a1.png
Vegetables,All,Organically Grown Green Cucumber (Southekayi),Freshbury,35,28,500 g,10 minutes,In Stock,6,33966,602591,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-green-cucumber-(southekayi)/prid/602591,https://cdn.grofers.com/da/cms-assets/cms/product/62b2c463-ebc7-4074-82eb-9f6c44a09175.png
Vegetables,All,Organically Grown Chilli (Menasinakayi),Unknown,25,20,100 g,10 minutes,In Stock,11,33966,602184,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-chilli-(menasinakayi)/prid/602184,https://cdn.grofers.com/da/cms-assets/cms/product/e1c633a2-6539-4254-9772-64859f7781f6.png
Vegetables,All,Hybrid Tomato 500 g,Unknown,35,21,500 g,10 minutes,In Stock,50,33966,3881,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/hybrid-tomato-500-g/prid/3881,https://cdn.grofers.com/da/cms-assets/cms/product/4cd11feb-f6df-4830-9fa1-a5f39f08fc3f.png
Vegetables,All,Hybrid Tomato 500 g - Pack of 2,Unknown,70,42,2 x 500 g,10 minutes,In Stock,45,33966,487714,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/hybrid-tomato-500-g---pack-of-2/prid/487714,https://cdn.grofers.com/da/cms-assets/cms/product/cdce8f1f-ff2d-43e6-a441-c8aa62a99f74.png
Vegetables,All,Orange Carrot,Unknown,36,29,500 g,10 minutes,In Stock,7,33966,327916,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/orange-carrot/prid/327916,https://cdn.grofers.com/da/cms-assets/cms/product/3de12ff4-882f-40c0-98d8-ff082ecdcf58.png
Vegetables,All,Curry Leaves (Karibevina Soppu),Unknown,28,21,100 g,10 minutes,In Stock,13,33966,17643,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/curry-leaves-(karibevina-soppu)/prid/17643,https://cdn.grofers.com/da/cms-assets/cms/product/e80c9bc6-02e3-47af-8a45-bc8dba262eab.png
Vegetables,All,Mixed Sprouts (Molke Kalu),Unknown,75,46,200 g,10 minutes,In Stock,4,33966,196281,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/mixed-sprouts-(molke-kalu)/prid/196281,https://cdn.grofers.com/da/cms-assets/cms/product/5b817cea-9c04-4699-8ab2-02de62e13f3e.png
Vegetables,All,English Cucumber (Southekayi),Unknown,18,12,500 g,10 minutes,In Stock,12,33966,23343,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/english-cucumber-(southekayi)/prid/23343,https://cdn.grofers.com/da/cms-assets/cms/product/60c2cecc-5df5-48f4-8a55-194914079d59.png
Vegetables,All,Green Cucumber (Southekayi),Freshbury,27,20,500 g,10 minutes,In Stock,11,33966,10088,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/green-cucumber-(southekayi)/prid/10088,https://cdn.grofers.com/da/cms-assets/cms/product/e29ff4ab-7a96-4b90-b251-0489fa0416a2.png
Vegetables,All,Organically Grown Beetroot,Unknown,77,58,250 g,10 minutes,In Stock,7,33966,602177,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-beetroot/prid/602177,https://cdn.grofers.com/da/cms-assets/cms/product/85cc6e4a-26a9-4a9d-ae68-413e0e45a096.png
Vegetables,All,Organically Grown Bitter Gourd (Hagalakayi),Freshbury,49,38,250 g,10 minutes,In Stock,3,33966,602179,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-bitter-gourd-(hagalakayi)/prid/602179,https://cdn.grofers.com/da/cms-assets/cms/product/dd96558f-08ca-4d9a-b763-fa2245864ce5.png
Vegetables,All,Green Peas (Peeled) (Battani),Unknown,250,72,200 g,10 minutes,In Stock,2,33966,327128,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/green-peas-(peeled)-(battani)/prid/327128,https://cdn.grofers.com/da/cms-assets/cms/product/7d82028c-c189-4e8d-bff8-a31f197f5cdd.png
Vegetables,All,Red Bell Pepper (Kempu Dappa Menasina Kaayi),Unknown,25,19,125 g,10 minutes,In Stock,7,33966,39394,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/red-bell-pepper-(kempu-dappa-menasina-kaayi)/prid/39394,https://cdn.grofers.com/da/cms-assets/cms/product/b6aa0ba8-3dbc-4d8f-aaf8-1b99ed8911b3.png
Vegetables,All,Lady Finger (Bendekayi),Unknown,22,15,250 g,10 minutes,In Stock,22,33966,3898,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/lady-finger-(bendekayi)/prid/3898,https://cdn.grofers.com/da/cms-assets/cms/product/55b60fb8-ab99-491c-89df-08aa8959f060.png
Vegetables,All,Lady Finger Pack of 2 (Bendekayi),Unknown,44,27,2 x 250 g,10 minutes,In Stock,11,33966,742770,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/lady-finger-pack-of-2-(bendekayi)/prid/742770,https://cdn.grofers.com/da/cms-assets/cms/product/1db0277f-9207-41f0-80c7-2e87171cc45d.png
Vegetables,All,Garlic (Bellulli),Unknown,34,27,100 g,10 minutes,In Stock,21,33966,355004,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/garlic-(bellulli)/prid/355004,https://cdn.grofers.com/da/cms-assets/cms/product/f8fbe189-dd5b-42df-96fe-bee031501f90.png
Vegetables,All,Spinach (without roots),Unknown,37,29,200 g,10 minutes,In Stock,16,33966,312160,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/spinach-(without-roots)/prid/312160,https://cdn.grofers.com/da/cms-assets/cms/product/e6119688-845c-4a9b-89e5-40341226f8a6.png
Vegetables,All,Cauliflower (Hoo Kosu),Unknown,31,24,300 g,10 minutes,In Stock,42,33966,438113,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/cauliflower-(hoo-kosu)/prid/438113,https://cdn.grofers.com/da/cms-assets/cms/product/fb9365d2-03b3-4ca6-8ae9-4ed9f18d9ac4.png
Vegetables,All,Haricot Beans (Hurulikayi),Unknown,19,15,250 g,10 minutes,In Stock,29,33966,22982,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/haricot-beans-(hurulikayi)/prid/22982,https://cdn.grofers.com/da/cms-assets/cms/product/79322b2b-0a6b-4928-b338-c9f9b2660059.png
Vegetables,All,Yellow Bell Pepper (Haladi Dappa Menasina Kaayi),Unknown,25,19,125 g,10 minutes,In Stock,5,33966,39395,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/yellow-bell-pepper-(haladi-dappa-menasina-kaayi)/prid/39395,https://cdn.grofers.com/da/cms-assets/cms/product/a6731bbf-c3aa-476e-b488-1fd5ff2da89f.png
Vegetables,All,Bottle Gourd (Sore Kayi),Freshbury,23,18,400 g,10 minutes,In Stock,14,33966,217614,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/bottle-gourd-(sore-kayi)/prid/217614,https://cdn.grofers.com/da/cms-assets/cms/product/58b83d0a-58e2-4313-80a4-758677cd7de6.png
Vegetables,All,Cabbage (Yele Kosu),Unknown,25,19,400 g,10 minutes,In Stock,7,33966,339152,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/cabbage-(yele-kosu)/prid/339152,https://cdn.grofers.com/da/cms-assets/cms/product/af44ec08-3e9d-442e-8f7d-17ff2a2b260b.png
Vegetables,All,Pumpkin Yellow (Cut) (Kumbalakayi),Unknown,70,40,200 g,10 minutes,In Stock,4,33966,502588,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/pumpkin-yellow-(cut)-(kumbalakayi)/prid/502588,https://cdn.grofers.com/da/cms-assets/cms/product/c79f0888-7f33-4b6a-a5b1-065c8d59ed06.png
Vegetables,All,Ooty Carrot,Unknown,25,19,250 g,10 minutes,In Stock,50,33966,242284,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/ooty-carrot/prid/242284,https://cdn.grofers.com/da/cms-assets/cms/product/639a8d50-6295-4dab-ba2b-db90d6f2be2a.png
Vegetables,All,Sweet Potato (450-600) g (Hasi Genasu),Freshbury,33,25,450 g,10 minutes,In Stock,10,33966,3952,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/sweet-potato-(450-600)-g-(hasi-genasu)/prid/3952,https://cdn.grofers.com/da/cms-assets/cms/product/ace455d8-8133-4a03-9d7b-d65795b005ed.png
Vegetables,All,Iceberg Lettuce (Letis Soppu),Unknown,25,19,250 g,10 minutes,In Stock,2,33966,443549,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/iceberg-lettuce-(letis-soppu)/prid/443549,https://cdn.grofers.com/da/cms-assets/cms/product/9323a6ee-3952-485e-b8b3-9f386e851373.png
Vegetables,All,Organically Grown Ring Beans (Hurulikayi),Unknown,59,46,250 g,10 minutes,In Stock,12,33966,603092,N/A,2026-01-17 01:08:06,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-ring-beans-(hurulikayi)/prid/603092,https://cdn.grofers.com/da/cms-assets/cms/product/e5c9e026-445e-460c-8542-6b1d0103655f.png
